gene1,gene2
HGNC:6215,HGNC:6176
HGNC:8925,HGNC:19743
HGNC:19237,HGNC:8636
HGNC:26404,HGNC:8927
HGNC:15629,HGNC:10297
HGNC:9255,HGNC:237
HGNC:24678,HGNC:11179
HGNC:1509,HGNC:4455
HGNC:8768,HGNC:11777
HGNC:11782,HGNC:2592
HGNC:19237,HGNC:6971
HGNC:4892,HGNC:251
HGNC:469,HGNC:3356
HGNC:9155,HGNC:232
HGNC:8604,HGNC:890
HGNC:21042,HGNC:24650
HGNC:7432,HGNC:26222
HGNC:8768,HGNC:8927
HGNC:15868,HGNC:30260
HGNC:325,HGNC:8975
HGNC:21144,HGNC:9349
HGNC:6530,HGNC:9060
HGNC:9325,HGNC:800
HGNC:6826,HGNC:90
HGNC:9052,HGNC:2896
HGNC:6535,HGNC:10297
HGNC:6315,HGNC:11609
HGNC:19237,HGNC:4455
HGNC:1912,HGNC:6842
HGNC:18704,HGNC:18324
HGNC:2852,HGNC:6176
HGNC:4922,HGNC:10872
HGNC:9325,HGNC:9350
HGNC:9040,HGNC:17175
HGNC:1848,HGNC:7218
HGNC:29958,HGNC:9067
HGNC:7154,HGNC:388
HGNC:6831,HGNC:3356
HGNC:801,HGNC:3046
HGNC:2973,HGNC:6619
HGNC:7432,HGNC:414
HGNC:7193,HGNC:7716
HGNC:8032,HGNC:7758
HGNC:12496,HGNC:890
HGNC:4801,HGNC:799
HGNC:2933,HGNC:20286
HGNC:22140,HGNC:23
HGNC:177,HGNC:930
HGNC:758,HGNC:11559
HGNC:4801,HGNC:4803
HGNC:12266,HGNC:1133
HGNC:4289,HGNC:12651
HGNC:13211,HGNC:4021
HGNC:2707,HGNC:7468
HGNC:6050,HGNC:8975
HGNC:18294,HGNC:414
HGNC:6617,HGNC:3423
HGNC:8964,HGNC:20499
HGNC:2277,HGNC:15517
HGNC:5213,HGNC:4115
HGNC:26444,HGNC:9462
HGNC:8768,HGNC:4803
HGNC:3528,HGNC:30740
HGNC:8960,HGNC:4177
HGNC:9725,HGNC:11992
HGNC:3771,HGNC:9462
HGNC:17800,HGNC:7758
HGNC:8925,HGNC:758
HGNC:4551,HGNC:2860
HGNC:4335,HGNC:29685
HGNC:7432,HGNC:9891
HGNC:10681,HGNC:4795
HGNC:19691,HGNC:362
HGNC:11559,HGNC:16066
HGNC:321,HGNC:2280
HGNC:2867,HGNC:12563
HGNC:25538,HGNC:9280
HGNC:4021,HGNC:1246
HGNC:9751,HGNC:4706
HGNC:4118,HGNC:9255
HGNC:404,HGNC:8548
HGNC:7892,HGNC:9726
HGNC:21022,HGNC:17175
HGNC:14198,HGNC:2323
HGNC:469,HGNC:5208
HGNC:7713,HGNC:13420
HGNC:327,HGNC:4800
HGNC:29419,HGNC:8896
HGNC:11278,HGNC:393
HGNC:2995,HGNC:801
HGNC:17646,HGNC:9066
HGNC:26222,HGNC:3706
HGNC:10545,HGNC:12563
HGNC:8789,HGNC:9302
HGNC:12496,HGNC:20499
HGNC:8548,HGNC:11449
HGNC:7218,HGNC:9399
HGNC:8021,HGNC:11559
HGNC:11831,HGNC:29666
HGNC:7707,HGNC:24671
HGNC:8960,HGNC:3551
HGNC:6524,HGNC:21474
HGNC:7473,HGNC:17095
HGNC:404,HGNC:1971
HGNC:18337,HGNC:5208
HGNC:12651,HGNC:4241
HGNC:9280,HGNC:7758
HGNC:23141,HGNC:2330
HGNC:12563,HGNC:23141
HGNC:7863,HGNC:15919
HGNC:5201,HGNC:3688
HGNC:4298,HGNC:924
HGNC:12563,HGNC:10294
HGNC:7450,HGNC:8108
HGNC:757,HGNC:14988
HGNC:15672,HGNC:9350
HGNC:9577,HGNC:2972
HGNC:9255,HGNC:2689
HGNC:6898,HGNC:26222
HGNC:15993,HGNC:23657
HGNC:9040,HGNC:20286
HGNC:37276,HGNC:800
HGNC:11503,HGNC:9066
HGNC:4118,HGNC:2995
HGNC:15629,HGNC:177
HGNC:409,HGNC:7713
HGNC:24678,HGNC:8975
HGNC:19139,HGNC:2860
HGNC:15868,HGNC:15917
HGNC:6903,HGNC:6172
HGNC:4551,HGNC:7715
HGNC:6315,HGNC:4057
HGNC:25223,HGNC:4551
HGNC:4837,HGNC:24671
HGNC:9725,HGNC:15629
HGNC:6535,HGNC:18324
HGNC:3642,HGNC:6903
HGNC:12496,HGNC:4175
HGNC:11448,HGNC:3438
HGNC:327,HGNC:9115
HGNC:12469,HGNC:406
HGNC:6192,HGNC:2529
HGNC:16001,HGNC:33882
HGNC:9060,HGNC:17095
HGNC:4922,HGNC:5218
HGNC:25481,HGNC:8977
HGNC:21042,HGNC:2731
HGNC:7680,HGNC:6898
HGNC:6192,HGNC:9255
HGNC:3767,HGNC:16066
HGNC:321,HGNC:1971
HGNC:8548,HGNC:9173
HGNC:1550,HGNC:8925
HGNC:8788,HGNC:2995
HGNC:4922,HGNC:16001
HGNC:7450,HGNC:21042
HGNC:9040,HGNC:11460
HGNC:5212,HGNC:2852
HGNC:3434,HGNC:24671
HGNC:10818,HGNC:800
HGNC:12496,HGNC:6080
HGNC:19139,HGNC:1037
HGNC:20580,HGNC:753
HGNC:6617,HGNC:6080
HGNC:28883,HGNC:18294
HGNC:8783,HGNC:6708
HGNC:8964,HGNC:4115
HGNC:19317,HGNC:5394
HGNC:9588,HGNC:800
HGNC:404,HGNC:2698
HGNC:25223,HGNC:6617
HGNC:177,HGNC:6176
HGNC:3535,HGNC:4455
HGNC:7530,HGNC:4195
HGNC:2277,HGNC:257
HGNC:17964,HGNC:28526
HGNC:25133,HGNC:5208
HGNC:4311,HGNC:6840
HGNC:438,HGNC:11609
HGNC:18294,HGNC:11449
HGNC:257,HGNC:4195
HGNC:327,HGNC:257
HGNC:6898,HGNC:2592
HGNC:21042,HGNC:4175
HGNC:21022,HGNC:6937
HGNC:17646,HGNC:11278
HGNC:25133,HGNC:7631
HGNC:4021,HGNC:33882
HGNC:26527,HGNC:3767
HGNC:9689,HGNC:7708
HGNC:2731,HGNC:16066
HGNC:4416,HGNC:11777
HGNC:6050,HGNC:20324
HGNC:2898,HGNC:11992
HGNC:7863,HGNC:4057
HGNC:7413,HGNC:4455
HGNC:1133,HGNC:17759
HGNC:2323,HGNC:15925
HGNC:341,HGNC:6831
HGNC:8021,HGNC:19316
HGNC:470,HGNC:10297
HGNC:26527,HGNC:5330
HGNC:20093,HGNC:7045
HGNC:29419,HGNC:15868
HGNC:5218,HGNC:2843
HGNC:4341,HGNC:2519
HGNC:1461,HGNC:4021
HGNC:12840,HGNC:8653
HGNC:8127,HGNC:626
HGNC:5213,HGNC:18337
HGNC:9577,HGNC:8028
HGNC:4125,HGNC:90
HGNC:9388,HGNC:30881
HGNC:8548,HGNC:6469
HGNC:3151,HGNC:4696
HGNC:7432,HGNC:753
HGNC:757,HGNC:2501
HGNC:1424,HGNC:11831
HGNC:25135,HGNC:12730
HGNC:8609,HGNC:20093
HGNC:4922,HGNC:7436
HGNC:2873,HGNC:7029
HGNC:18986,HGNC:11278
HGNC:12496,HGNC:23161
HGNC:6524,HGNC:30605
HGNC:2342,HGNC:854
HGNC:23056,HGNC:24862
HGNC:7707,HGNC:21406
HGNC:8789,HGNC:12009
HGNC:16066,HGNC:7590
HGNC:7104,HGNC:9325
HGNC:17877,HGNC:11782
HGNC:20499,HGNC:6842
HGNC:12572,HGNC:8772
HGNC:757,HGNC:15919
HGNC:9689,HGNC:17800
HGNC:7104,HGNC:3513
HGNC:18466,HGNC:6833
HGNC:4837,HGNC:6193
HGNC:21042,HGNC:2228
HGNC:4241,HGNC:20324
HGNC:1133,HGNC:13398
HGNC:28883,HGNC:3518
HGNC:438,HGNC:4296
HGNC:18518,HGNC:4341
HGNC:469,HGNC:3438
HGNC:4289,HGNC:8548
HGNC:341,HGNC:120
HGNC:21144,HGNC:2529
HGNC:7045,HGNC:12730
HGNC:25133,HGNC:626
HGNC:10681,HGNC:8964
HGNC:800,HGNC:8927
HGNC:24464,HGNC:30881
HGNC:2321,HGNC:3771
HGNC:9280,HGNC:7468
HGNC:7863,HGNC:4806
HGNC:8783,HGNC:18985
HGNC:12513,HGNC:3579
HGNC:9407,HGNC:14988
HGNC:14198,HGNC:6842
HGNC:3631,HGNC:7710
HGNC:327,HGNC:12877
HGNC:19691,HGNC:2689
HGNC:2294,HGNC:3148
HGNC:327,HGNC:3518
HGNC:10872,HGNC:4335
HGNC:5213,HGNC:29958
HGNC:4817,HGNC:15919
HGNC:9751,HGNC:2519
HGNC:2528,HGNC:17095
HGNC:20286,HGNC:1067
HGNC:4193,HGNC:17800
HGNC:4892,HGNC:2260
HGNC:4837,HGNC:4313
HGNC:19139,HGNC:3518
HGNC:33882,HGNC:8786
HGNC:327,HGNC:3706
HGNC:12015,HGNC:9891
HGNC:1461,HGNC:19331
HGNC:2973,HGNC:4313
HGNC:29932,HGNC:18466
HGNC:5391,HGNC:9958
HGNC:8977,HGNC:2330
HGNC:7218,HGNC:90
HGNC:800,HGNC:23
HGNC:1461,HGNC:12015
HGNC:321,HGNC:3092
HGNC:9255,HGNC:8960
HGNC:26404,HGNC:3133
HGNC:24464,HGNC:19316
HGNC:7450,HGNC:11120
HGNC:8790,HGNC:11831
HGNC:9413,HGNC:6601
HGNC:1912,HGNC:924
HGNC:18294,HGNC:9059
HGNC:1550,HGNC:7707
HGNC:15505,HGNC:9067
HGNC:5391,HGNC:469
HGNC:9388,HGNC:8592
HGNC:18466,HGNC:175
HGNC:6826,HGNC:8905
HGNC:8028,HGNC:8654
HGNC:851,HGNC:237
HGNC:6192,HGNC:15672
HGNC:1550,HGNC:11460
HGNC:17877,HGNC:6903
HGNC:4422,HGNC:23
HGNC:9155,HGNC:11278
HGNC:8806,HGNC:3767
HGNC:7707,HGNC:4021
HGNC:3247,HGNC:10681
HGNC:9725,HGNC:1424
HGNC:9399,HGNC:4056
HGNC:1037,HGNC:8032
HGNC:1492,HGNC:18466
HGNC:4115,HGNC:17035
HGNC:9402,HGNC:6971
HGNC:19139,HGNC:177
HGNC:8021,HGNC:8960
HGNC:361,HGNC:2330
HGNC:21042,HGNC:5394
HGNC:1848,HGNC:8646
HGNC:886,HGNC:8772
HGNC:1848,HGNC:877
HGNC:9305,HGNC:4795
HGNC:1067,HGNC:714
HGNC:8022,HGNC:5154
HGNC:10547,HGNC:5394
HGNC:2323,HGNC:4803
HGNC:451,HGNC:15925
HGNC:4455,HGNC:4806
HGNC:404,HGNC:15629
HGNC:869,HGNC:11777
HGNC:25481,HGNC:451
HGNC:469,HGNC:4162
HGNC:3631,HGNC:4796
HGNC:120,HGNC:26527
HGNC:22932,HGNC:13486
HGNC:853,HGNC:794
HGNC:4551,HGNC:25481
HGNC:10818,HGNC:2678
HGNC:9067,HGNC:4298
HGNC:4796,HGNC:758
HGNC:7216,HGNC:175
HGNC:4313,HGNC:7715
HGNC:19317,HGNC:8754
HGNC:6664,HGNC:7473
HGNC:25481,HGNC:3423
HGNC:11831,HGNC:2731
HGNC:18704,HGNC:12586
HGNC:9413,HGNC:237
HGNC:4837,HGNC:5391
HGNC:1461,HGNC:800
HGNC:3706,HGNC:15925
HGNC:11834,HGNC:12572
HGNC:17697,HGNC:4551
HGNC:473,HGNC:13486
HGNC:19684,HGNC:6193
HGNC:8646,HGNC:2592
HGNC:21144,HGNC:7708
HGNC:28883,HGNC:3133
HGNC:857,HGNC:5208
HGNC:4289,HGNC:9279
HGNC:7863,HGNC:10547
HGNC:758,HGNC:33882
HGNC:20,HGNC:800
HGNC:4065,HGNC:9453
HGNC:4699,HGNC:30740
HGNC:89,HGNC:3438
HGNC:25223,HGNC:391
HGNC:4335,HGNC:9325
HGNC:4335,HGNC:2501
HGNC:9302,HGNC:15517
HGNC:8877,HGNC:4706
HGNC:3434,HGNC:9052
HGNC:4012,HGNC:6469
HGNC:1550,HGNC:4204
HGNC:8778,HGNC:1460
HGNC:90,HGNC:15925
HGNC:6826,HGNC:9462
HGNC:2860,HGNC:1318
HGNC:15505,HGNC:8788
HGNC:1067,HGNC:4696
HGNC:12651,HGNC:8772
HGNC:758,HGNC:8940
HGNC:11449,HGNC:3133
HGNC:4138,HGNC:2328
HGNC:6080,HGNC:857
HGNC:6842,HGNC:21406
HGNC:30740,HGNC:713
HGNC:2592,HGNC:714
HGNC:16001,HGNC:3528
HGNC:7707,HGNC:15517
HGNC:4892,HGNC:11425
HGNC:29419,HGNC:20
HGNC:7473,HGNC:12266
HGNC:3551,HGNC:2719
HGNC:6831,HGNC:9059
HGNC:3706,HGNC:325
HGNC:4311,HGNC:8907
HGNC:6530,HGNC:19331
HGNC:17341,HGNC:6469
HGNC:11834,HGNC:1912
HGNC:853,HGNC:22932
HGNC:22932,HGNC:18704
HGNC:4706,HGNC:1246
HGNC:30611,HGNC:4241
HGNC:9282,HGNC:24249
HGNC:8790,HGNC:4057
HGNC:9082,HGNC:21869
HGNC:4803,HGNC:8931
HGNC:392,HGNC:15925
HGNC:8790,HGNC:8788
HGNC:4118,HGNC:12563
HGNC:361,HGNC:5394
HGNC:25135,HGNC:7590
HGNC:15868,HGNC:24862
HGNC:7179,HGNC:15672
HGNC:9325,HGNC:15516
HGNC:7193,HGNC:7863
HGNC:9413,HGNC:12572
HGNC:12015,HGNC:3700
HGNC:24678,HGNC:26444
HGNC:6524,HGNC:12840
HGNC:4195,HGNC:28526
HGNC:2973,HGNC:11277
HGNC:2933,HGNC:4195
HGNC:7179,HGNC:6840
HGNC:392,HGNC:20093
HGNC:385,HGNC:626
HGNC:19331,HGNC:9689
HGNC:7432,HGNC:15516
HGNC:24861,HGNC:3005
HGNC:1550,HGNC:9751
HGNC:3771,HGNC:7413
HGNC:1318,HGNC:2528
HGNC:1480,HGNC:15517
HGNC:9349,HGNC:8022
HGNC:12563,HGNC:26222
HGNC:388,HGNC:21474
HGNC:626,HGNC:237
HGNC:3535,HGNC:11609
HGNC:7863,HGNC:3528
HGNC:3418,HGNC:2528
HGNC:1550,HGNC:5213
HGNC:2896,HGNC:4706
HGNC:341,HGNC:20093
HGNC:24464,HGNC:4138
HGNC:12563,HGNC:26444
HGNC:19331,HGNC:3133
HGNC:8964,HGNC:8927
HGNC:2294,HGNC:7710
HGNC:9314,HGNC:3356
HGNC:8636,HGNC:9414
HGNC:37276,HGNC:6050
HGNC:8896,HGNC:12840
HGNC:14988,HGNC:4204
HGNC:3513,HGNC:11460
HGNC:6469,HGNC:3012
HGNC:9082,HGNC:408
HGNC:4799,HGNC:12592
HGNC:9067,HGNC:2330
HGNC:404,HGNC:23056
HGNC:8877,HGNC:8654
HGNC:5201,HGNC:23
HGNC:2228,HGNC:854
HGNC:4892,HGNC:3518
HGNC:30262,HGNC:17759
HGNC:2652,HGNC:9411
HGNC:20499,HGNC:9399
HGNC:21022,HGNC:21406
HGNC:7863,HGNC:816
HGNC:4289,HGNC:24650
HGNC:1509,HGNC:29594
HGNC:4922,HGNC:4162
HGNC:8977,HGNC:2976
HGNC:7432,HGNC:8032
HGNC:15993,HGNC:9958
HGNC:8022,HGNC:4162
HGNC:2529,HGNC:2330
HGNC:6524,HGNC:7631
HGNC:1509,HGNC:9081
HGNC:9349,HGNC:4699
HGNC:6530,HGNC:17800
HGNC:9725,HGNC:6522
HGNC:25461,HGNC:8896
HGNC:7863,HGNC:5201
HGNC:409,HGNC:9280
HGNC:2843,HGNC:3551
HGNC:3535,HGNC:2860
HGNC:8940,HGNC:2328
HGNC:6971,HGNC:8977
HGNC:4922,HGNC:8806
HGNC:8604,HGNC:2602
HGNC:9349,HGNC:857
HGNC:886,HGNC:7716
HGNC:14198,HGNC:3551
HGNC:758,HGNC:3706
HGNC:8127,HGNC:8790
HGNC:89,HGNC:21144
HGNC:1509,HGNC:15517
HGNC:24678,HGNC:8964
HGNC:12009,HGNC:29685
HGNC:4892,HGNC:9689
HGNC:9453,HGNC:6512
HGNC:9314,HGNC:406
HGNC:18985,HGNC:321
HGNC:10681,HGNC:4800
HGNC:14198,HGNC:3438
HGNC:6619,HGNC:6826
HGNC:869,HGNC:2260
HGNC:9173,HGNC:3528
HGNC:7029,HGNC:8907
HGNC:9279,HGNC:12840
HGNC:4455,HGNC:6050
HGNC:1550,HGNC:25792
HGNC:6192,HGNC:19316
HGNC:26527,HGNC:1460
HGNC:10537,HGNC:2698
HGNC:6530,HGNC:3438
HGNC:4204,HGNC:7758
HGNC:1318,HGNC:22140
HGNC:3535,HGNC:17341
HGNC:17697,HGNC:9399
HGNC:23056,HGNC:8653
HGNC:119,HGNC:3356
HGNC:327,HGNC:1848
HGNC:10537,HGNC:2859
HGNC:816,HGNC:9081
HGNC:5218,HGNC:11460
HGNC:19743,HGNC:468
HGNC:19691,HGNC:1500
HGNC:2294,HGNC:12651
HGNC:8127,HGNC:8931
HGNC:11831,HGNC:3012
HGNC:3435,HGNC:7716
HGNC:11179,HGNC:9305
HGNC:11277,HGNC:21406
HGNC:9413,HGNC:2592
HGNC:3434,HGNC:24678
HGNC:8960,HGNC:23159
HGNC:20580,HGNC:4892
HGNC:2342,HGNC:12840
HGNC:24592,HGNC:13420
HGNC:4416,HGNC:2602
HGNC:7716,HGNC:9399
HGNC:21406,HGNC:8032
HGNC:2995,HGNC:2896
HGNC:9173,HGNC:9279
HGNC:2859,HGNC:17095
HGNC:25481,HGNC:6171
HGNC:4801,HGNC:12496
HGNC:8547,HGNC:8032
HGNC:12469,HGNC:6601
HGNC:28526,HGNC:19358
HGNC:177,HGNC:11278
HGNC:18324,HGNC:9066
HGNC:8778,HGNC:30262
HGNC:11503,HGNC:2592
HGNC:12266,HGNC:29685
HGNC:851,HGNC:9325
HGNC:30262,HGNC:3551
HGNC:4056,HGNC:30260
HGNC:19139,HGNC:12009
HGNC:341,HGNC:19358
HGNC:753,HGNC:11460
HGNC:321,HGNC:9402
HGNC:1848,HGNC:8896
HGNC:8754,HGNC:9958
HGNC:2859,HGNC:408
HGNC:9414,HGNC:7590
HGNC:9255,HGNC:4193
HGNC:4195,HGNC:18324
HGNC:19691,HGNC:9350
HGNC:7892,HGNC:4800
HGNC:24464,HGNC:18453
HGNC:3513,HGNC:2698
HGNC:4892,HGNC:6601
HGNC:9305,HGNC:8931
HGNC:8021,HGNC:468
HGNC:5157,HGNC:438
HGNC:12572,HGNC:9453
HGNC:470,HGNC:29685
HGNC:20324,HGNC:11609
HGNC:24861,HGNC:4699
HGNC:853,HGNC:17095
HGNC:4817,HGNC:10818
HGNC:24650,HGNC:2995
HGNC:7680,HGNC:7432
HGNC:28358,HGNC:9082
HGNC:12496,HGNC:12840
HGNC:30611,HGNC:406
HGNC:9402,HGNC:9066
HGNC:30802,HGNC:4177
HGNC:8127,HGNC:2592
HGNC:3535,HGNC:3631
HGNC:29812,HGNC:8977
HGNC:8653,HGNC:4706
HGNC:7179,HGNC:8636
HGNC:853,HGNC:2342
HGNC:8108,HGNC:8806
HGNC:8547,HGNC:7166
HGNC:4311,HGNC:1247
HGNC:469,HGNC:120
HGNC:26444,HGNC:468
HGNC:7450,HGNC:6522
HGNC:9577,HGNC:7432
HGNC:4313,HGNC:18986
HGNC:890,HGNC:794
HGNC:391,HGNC:8653
HGNC:19331,HGNC:93
HGNC:8022,HGNC:15517
HGNC:21022,HGNC:12015
HGNC:19317,HGNC:29419
HGNC:9305,HGNC:12572
HGNC:3688,HGNC:7590
HGNC:24247,HGNC:8786
HGNC:24678,HGNC:3423
HGNC:2277,HGNC:470
HGNC:341,HGNC:3700
HGNC:7716,HGNC:5154
HGNC:10547,HGNC:9402
HGNC:9282,HGNC:2852
HGNC:1460,HGNC:1133
HGNC:2867,HGNC:22932
HGNC:19684,HGNC:30262
HGNC:341,HGNC:8957
HGNC:1480,HGNC:13420
HGNC:9305,HGNC:4800
HGNC:2852,HGNC:5005
HGNC:7450,HGNC:735
HGNC:12513,HGNC:794
HGNC:5391,HGNC:8636
HGNC:7530,HGNC:6176
HGNC:7436,HGNC:25792
HGNC:15516,HGNC:10297
HGNC:4455,HGNC:3012
HGNC:12496,HGNC:29932
HGNC:3151,HGNC:9752
HGNC:2602,HGNC:26274
HGNC:9958,HGNC:6512
HGNC:12651,HGNC:2972
HGNC:4422,HGNC:1912
HGNC:2328,HGNC:2861
HGNC:4125,HGNC:11278
HGNC:1062,HGNC:7468
HGNC:341,HGNC:4289
HGNC:2861,HGNC:735
HGNC:2280,HGNC:5330
HGNC:8646,HGNC:2678
HGNC:7166,HGNC:713
HGNC:11120,HGNC:5330
HGNC:12513,HGNC:24592
HGNC:7710,HGNC:8794
HGNC:853,HGNC:4195
HGNC:3631,HGNC:13420
HGNC:9689,HGNC:11449
HGNC:3012,HGNC:21406
HGNC:4125,HGNC:7029
HGNC:6050,HGNC:15516
HGNC:1460,HGNC:12730
HGNC:4803,HGNC:251
HGNC:29666,HGNC:6903
HGNC:2323,HGNC:362
HGNC:11559,HGNC:8592
HGNC:7436,HGNC:2995
HGNC:6842,HGNC:4806
HGNC:4189,HGNC:8806
HGNC:24464,HGNC:18324
HGNC:8028,HGNC:9052
HGNC:2528,HGNC:237
HGNC:8788,HGNC:18453
HGNC:2933,HGNC:8778
HGNC:4416,HGNC:19316
HGNC:17035,HGNC:13533
HGNC:9414,HGNC:13420
HGNC:8127,HGNC:9155
HGNC:21144,HGNC:877
HGNC:3151,HGNC:1476
HGNC:18986,HGNC:22140
HGNC:7104,HGNC:7154
HGNC:8724,HGNC:15925
HGNC:24249,HGNC:2280
HGNC:4892,HGNC:406
HGNC:8127,HGNC:21474
HGNC:8021,HGNC:4138
HGNC:25133,HGNC:12586
HGNC:4799,HGNC:30605
HGNC:10545,HGNC:12586
HGNC:757,HGNC:1985
HGNC:4162,HGNC:30881
HGNC:3700,HGNC:93
HGNC:8604,HGNC:9689
HGNC:25133,HGNC:175
HGNC:29594,HGNC:1247
HGNC:12513,HGNC:23
HGNC:91,HGNC:6685
HGNC:6192,HGNC:3423
HGNC:16001,HGNC:9689
HGNC:9208,HGNC:15517
HGNC:924,HGNC:18062
HGNC:23141,HGNC:23056
HGNC:4289,HGNC:4125
HGNC:24475,HGNC:9280
HGNC:11842,HGNC:15917
HGNC:8604,HGNC:2858
HGNC:8654,HGNC:8975
HGNC:16001,HGNC:21042
HGNC:26444,HGNC:4799
HGNC:9413,HGNC:21406
HGNC:4806,HGNC:3579
HGNC:6192,HGNC:8022
HGNC:9208,HGNC:2323
HGNC:7468,HGNC:7166
HGNC:7707,HGNC:8975
HGNC:1461,HGNC:9462
HGNC:409,HGNC:15925
HGNC:4162,HGNC:8957
HGNC:3434,HGNC:17646
HGNC:7680,HGNC:2528
HGNC:21042,HGNC:8778
HGNC:3435,HGNC:21474
HGNC:794,HGNC:362
HGNC:15993,HGNC:2330
HGNC:2859,HGNC:8977
HGNC:9040,HGNC:890
HGNC:236,HGNC:24247
HGNC:816,HGNC:2972
HGNC:25481,HGNC:3518
HGNC:1480,HGNC:4341
HGNC:19743,HGNC:4298
HGNC:12586,HGNC:24861
HGNC:5391,HGNC:6619
HGNC:5212,HGNC:800
HGNC:11559,HGNC:5394
HGNC:4801,HGNC:4795
HGNC:473,HGNC:12009
HGNC:4296,HGNC:3513
HGNC:3438,HGNC:5005
HGNC:801,HGNC:12572
HGNC:3771,HGNC:4289
HGNC:13533,HGNC:19358
HGNC:468,HGNC:15516
HGNC:20286,HGNC:120
HGNC:1062,HGNC:924
HGNC:9255,HGNC:714
HGNC:9958,HGNC:15919
HGNC:25135,HGNC:25481
HGNC:3012,HGNC:6833
HGNC:119,HGNC:3092
HGNC:19317,HGNC:408
HGNC:19691,HGNC:20093
HGNC:30611,HGNC:930
HGNC:391,HGNC:11277
HGNC:5212,HGNC:8877
HGNC:6937,HGNC:2861
HGNC:388,HGNC:3551
HGNC:24650,HGNC:9588
HGNC:25481,HGNC:22140
HGNC:9349,HGNC:6176
HGNC:2529,HGNC:18986
HGNC:7450,HGNC:3435
HGNC:13486,HGNC:409
HGNC:30262,HGNC:237
HGNC:19316,HGNC:23159
HGNC:4799,HGNC:4341
HGNC:37276,HGNC:23056
HGNC:19331,HGNC:25792
HGNC:28883,HGNC:18062
HGNC:391,HGNC:4241
HGNC:24671,HGNC:4706
HGNC:6315,HGNC:17095
HGNC:470,HGNC:4803
HGNC:9060,HGNC:2898
HGNC:8772,HGNC:6903
HGNC:5391,HGNC:794
HGNC:25461,HGNC:8636
HGNC:4298,HGNC:3356
HGNC:9462,HGNC:6903
HGNC:2898,HGNC:8960
HGNC:7436,HGNC:23159
HGNC:3518,HGNC:11609
HGNC:2973,HGNC:404
HGNC:3771,HGNC:361
HGNC:21042,HGNC:4800
HGNC:19317,HGNC:6186
HGNC:2873,HGNC:8786
HGNC:6903,HGNC:17095
HGNC:18337,HGNC:11842
HGNC:2592,HGNC:8977
HGNC:877,HGNC:9726
HGNC:11831,HGNC:93
HGNC:33882,HGNC:12877
HGNC:23056,HGNC:21406
HGNC:8028,HGNC:15517
HGNC:28358,HGNC:4177
HGNC:13345,HGNC:17095
HGNC:9407,HGNC:30262
HGNC:4065,HGNC:361
HGNC:4922,HGNC:9279
HGNC:30262,HGNC:19358
HGNC:1424,HGNC:4570
HGNC:119,HGNC:4177
HGNC:9721,HGNC:24650
HGNC:7154,HGNC:3012
HGNC:8786,HGNC:8905
HGNC:6898,HGNC:11559
HGNC:886,HGNC:395
HGNC:12651,HGNC:11559
HGNC:19684,HGNC:2843
HGNC:7707,HGNC:9752
HGNC:19139,HGNC:11992
HGNC:8788,HGNC:6176
HGNC:2973,HGNC:794
HGNC:4125,HGNC:4296
HGNC:20,HGNC:30881
HGNC:7530,HGNC:14988
HGNC:7707,HGNC:3438
HGNC:5157,HGNC:11460
HGNC:3418,HGNC:4296
HGNC:714,HGNC:15517
HGNC:15868,HGNC:93
HGNC:12440,HGNC:1476
HGNC:8790,HGNC:2678
HGNC:8925,HGNC:8654
HGNC:9462,HGNC:468
HGNC:2867,HGNC:18453
HGNC:6315,HGNC:6833
HGNC:8127,HGNC:20233
HGNC:409,HGNC:714
HGNC:794,HGNC:11460
HGNC:9958,HGNC:9325
HGNC:4021,HGNC:9752
HGNC:20093,HGNC:7716
HGNC:7413,HGNC:851
HGNC:2602,HGNC:4311
HGNC:30605,HGNC:23
HGNC:9577,HGNC:24671
HGNC:12496,HGNC:30802
HGNC:414,HGNC:8957
HGNC:9577,HGNC:16001
HGNC:7193,HGNC:2330
HGNC:11448,HGNC:4241
HGNC:8768,HGNC:3046
HGNC:2867,HGNC:801
HGNC:19743,HGNC:29666
HGNC:8127,HGNC:9453
HGNC:6898,HGNC:3092
HGNC:473,HGNC:24249
HGNC:91,HGNC:3046
HGNC:119,HGNC:12015
HGNC:8028,HGNC:7715
HGNC:8960,HGNC:28526
HGNC:7707,HGNC:4816
HGNC:9721,HGNC:854
HGNC:15629,HGNC:393
HGNC:4422,HGNC:7715
HGNC:4065,HGNC:8806
HGNC:1067,HGNC:735
HGNC:2342,HGNC:29594
HGNC:9059,HGNC:93
HGNC:3092,HGNC:22140
HGNC:3012,HGNC:15516
HGNC:9411,HGNC:361
HGNC:24678,HGNC:24592
HGNC:4837,HGNC:9081
HGNC:4806,HGNC:6176
HGNC:6708,HGNC:8977
HGNC:24592,HGNC:8840
HGNC:8778,HGNC:11777
HGNC:6685,HGNC:2719
HGNC:341,HGNC:11782
HGNC:886,HGNC:6176
HGNC:1424,HGNC:6524
HGNC:7436,HGNC:14988
HGNC:9721,HGNC:24671
HGNC:20233,HGNC:1037
HGNC:33882,HGNC:6971
HGNC:2529,HGNC:7715
HGNC:9280,HGNC:3423
HGNC:21022,HGNC:30881
HGNC:7104,HGNC:4706
HGNC:4801,HGNC:886
HGNC:18704,HGNC:1971
HGNC:10537,HGNC:3418
HGNC:19317,HGNC:14988
HGNC:15672,HGNC:24671
